frame_idx,timestamp_sec,torchere,class_name,confidence,qualite,x1,y1,x2,y2,dark_ratio,flame_ratio,smoke_ratio,mean_intensity,classif_source
35,1.400,Torchere A,Light-Flare,0.4684,bonne,470,195,494,213,0.0,0.259,0.238,0.849,hsv
36,1.440,Torchere B,Medium-Flare,0.4855,bonne,280,198,301,216,0.0,0.193,0.18,0.864,hsv
36,1.440,Torchere A,Light-Flare,0.4813,bonne,468,194,493,213,0.0,0.269,0.274,0.852,hsv
37,1.480,Torchere B,Medium-Flare,0.5074,bonne,278,199,298,216,0.0,0.282,0.144,0.879,hsv
37,1.480,Torchere A,Light-Flare,0.4977,bonne,466,193,490,212,0.0,0.252,0.32,0.849,hsv
38,1.520,Torchere A,Light-Flare,0.4128,bonne,464,195,487,213,0.0,0.297,0.271,0.859,hsv
39,1.560,Torchere B,Light-Flare,0.4423,bonne,270,199,294,222,0.0,0.174,0.274,0.833,hsv
39,1.560,Torchere A,Light-Flare,0.5972,bonne,454,195,483,214,0.0,0.229,0.367,0.841,hsv
40,1.600,Torchere B,Light-Flare,0.4962,bonne,270,200,290,221,0.0,0.198,0.148,0.861,hsv
40,1.600,Torchere A,Light-Flare,0.4844,bonne,453,195,481,216,0.0,0.196,0.372,0.84,hsv
41,1.640,Torchere B,Medium-Flare,0.7143,bonne,270,202,290,223,0.0,0.148,0.198,0.845,hsv
42,1.680,Torchere A,Medium-Flare,0.4552,bonne,450,196,477,216,0.0,0.18,0.252,0.847,hsv
43,1.720,Torchere B,Medium-Flare,0.4700,bonne,266,204,287,222,0.0,0.085,0.116,0.854,hsv
43,1.720,Torchere A,Medium-Flare,0.4955,bonne,450,198,475,216,0.0,0.256,0.182,0.862,hsv
44,1.760,Torchere B,Medium-Flare,0.5445,bonne,261,202,285,224,0.0,0.047,0.229,0.832,hsv
44,1.760,Torchere A,Medium-Flare,0.4708,bonne,447,199,474,219,0.0,0.196,0.254,0.841,hsv
45,1.800,Torchere B,Medium-Flare,0.6033,bonne,260,204,280,224,0.0,0.117,0.207,0.852,hsv
45,1.800,Torchere A,Medium-Flare,0.5443,bonne,445,200,471,220,0.0,0.215,0.254,0.846,hsv
46,1.840,Torchere B,Medium-Flare,0.5127,bonne,257,207,280,225,0.0,0.159,0.184,0.861,hsv
47,1.880,Torchere B,Medium-Flare,0.5347,bonne,253,207,273,226,0.0,0.226,0.097,0.869,hsv
47,1.880,Torchere A,Medium-Flare,0.4654,bonne,441,201,465,222,0.0,0.196,0.185,0.851,hsv
48,1.920,Torchere B,Medium-Flare,0.5503,bonne,247,206,273,227,0.0,0.13,0.168,0.849,hsv
48,1.920,Torchere A,Medium-Flare,0.6011,bonne,440,202,463,223,0.0,0.213,0.232,0.852,hsv
49,1.960,Torchere B,Medium-Flare,0.4845,bonne,246,209,270,228,0.0,0.189,0.173,0.861,hsv
49,1.960,Torchere A,Medium-Flare,0.6719,bonne,436,201,460,223,0.0,0.197,0.248,0.852,hsv
50,2.000,Torchere B,Medium-Flare,0.4527,bonne,243,210,267,229,0.0,0.156,0.118,0.866,hsv
50,2.000,Torchere A,Medium-Flare,0.4905,bonne,434,200,458,225,0.0,0.158,0.267,0.84,hsv
51,2.040,Torchere B,Medium-Flare,0.5572,bonne,241,211,265,230,0.0,0.154,0.138,0.867,hsv
51,2.040,Torchere A,Medium-Flare,0.5370,bonne,434,204,455,224,0.0,0.221,0.148,0.868,hsv
52,2.080,Torchere B,Medium-Flare,0.6423,bonne,239,211,264,232,0.0,0.105,0.149,0.854,hsv
52,2.080,Torchere A,Medium-Flare,0.6529,bonne,430,205,453,226,0.0,0.205,0.151,0.857,hsv
53,2.120,Torchere B,Medium-Flare,0.5015,bonne,240,213,260,234,0.0,0.145,0.143,0.859,hsv
53,2.120,Torchere A,Medium-Flare,0.6638,bonne,430,207,450,226,0.0,0.263,0.166,0.874,hsv
54,2.160,Torchere B,Medium-Flare,0.5258,bonne,240,213,258,235,0.0,0.104,0.119,0.858,hsv
54,2.160,Torchere A,Medium-Flare,0.6174,bonne,429,209,448,226,0.0,0.31,0.034,0.891,hsv
55,2.200,Torchere A,Medium-Flare,0.6586,bonne,425,210,448,228,0.0,0.203,0.123,0.863,hsv
56,2.240,Torchere B,Medium-Flare,0.6191,bonne,235,217,256,238,0.0,0.134,0.143,0.849,hsv
56,2.240,Torchere A,Medium-Flare,0.5979,bonne,424,211,447,230,0.0,0.227,0.082,0.864,hsv
57,2.280,Torchere B,Medium-Flare,0.4848,bonne,234,217,254,238,0.0,0.171,0.198,0.851,hsv
57,2.280,Torchere A,Medium-Flare,0.6945,bonne,423,212,444,231,0.0,0.271,0.083,0.871,hsv
58,2.320,Torchere B,Medium-Flare,0.5219,bonne,229,218,253,239,0.0,0.129,0.284,0.841,hsv
58,2.320,Torchere A,Medium-Flare,0.5087,bonne,420,210,443,230,0.0,0.246,0.111,0.87,hsv
58,2.320,Torchere A,Light-Flare,0.4648,bonne,421,208,443,230,0.0,0.233,0.12,0.866,hsv
59,2.360,Torchere B,Light-Flare,0.4493,bonne,230,219,250,239,0.0,0.203,0.242,0.862,hsv
59,2.360,Torchere A,Medium-Flare,0.6688,bonne,420,211,441,231,0.0,0.245,0.095,0.878,hsv
60,2.400,Torchere A,Medium-Flare,0.4671,bonne,414,210,437,232,0.0,0.294,0.105,0.866,hsv
61,2.440,Torchere B,Medium-Flare,0.4226,bonne,224,220,246,238,0.0,0.22,0.237,0.876,hsv
62,2.480,Torchere B,Medium-Flare,0.4154,bonne,220,221,244,239,0.0,0.181,0.245,0.867,hsv
62,2.480,Torchere A,Medium-Flare,0.4271,bonne,409,213,433,235,0.0,0.212,0.129,0.862,hsv
63,2.520,Torchere B,Light-Flare,0.4075,bonne,218,221,240,242,0.0,0.169,0.316,0.848,hsv
63,2.520,Torchere A,Medium-Flare,0.5665,bonne,400,212,431,236,0.0,0.156,0.301,0.835,hsv
65,2.600,Torchere B,Medium-Flare,0.4572,bonne,216,226,236,242,0.0,0.253,0.322,0.857,hsv
66,2.640,Torchere A,Light-Flare,0.4380,bonne,397,215,423,237,0.0,0.18,0.245,0.845,hsv
67,2.680,Torchere B,Medium-Flare,0.6518,bonne,211,225,230,243,0.0,0.237,0.345,0.858,hsv
68,2.720,Torchere B,Medium-Flare,0.5976,bonne,208,223,229,248,0.0,0.164,0.478,0.822,hsv
69,2.760,Torchere B,Light-Flare,0.5215,bonne,205,225,227,247,0.0,0.209,0.421,0.837,hsv
70,2.800,Torchere B,Medium-Flare,0.5258,bonne,203,226,223,247,0.0,0.24,0.362,0.85,hsv
70,2.800,Torchere A,Medium-Flare,0.4411,bonne,392,221,414,240,0.0,0.301,0.065,0.868,hsv
71,2.840,Torchere B,Medium-Flare,0.5347,bonne,201,225,222,247,0.0,0.21,0.403,0.848,hsv
71,2.840,Torchere A,Medium-Flare,0.4693,bonne,388,220,413,241,0.0,0.206,0.229,0.845,hsv
72,2.880,Torchere B,Medium-Flare,0.6414,bonne,200,224,221,248,0.0,0.175,0.347,0.841,hsv
72,2.880,Torchere A,Medium-Flare,0.4837,bonne,387,221,411,241,0.0,0.242,0.196,0.852,hsv
73,2.920,Torchere B,Medium-Flare,0.4782,bonne,199,224,218,248,0.0,0.224,0.325,0.85,hsv
73,2.920,Torchere A,Medium-Flare,0.5543,bonne,385,221,408,242,0.0,0.24,0.215,0.849,hsv
74,2.960,Torchere B,Medium-Flare,0.5984,bonne,196,227,216,249,0.0,0.205,0.361,0.842,hsv
74,2.960,Torchere A,Medium-Flare,0.6054,bonne,383,222,406,242,0.0,0.25,0.202,0.851,hsv
75,3.000,Torchere B,Medium-Flare,0.4463,bonne,194,228,215,247,0.0,0.211,0.316,0.847,hsv
75,3.000,Torchere B,Light-Flare,0.4239,bonne,194,227,214,247,0.0,0.21,0.335,0.846,hsv
75,3.000,Torchere A,Medium-Flare,0.5657,bonne,383,221,404,241,0.0,0.288,0.207,0.857,hsv
76,3.040,Torchere B,Medium-Flare,0.5407,bonne,191,228,214,248,0.0,0.17,0.422,0.837,hsv
76,3.040,Torchere A,Medium-Flare,0.6047,bonne,376,221,403,242,0.0,0.242,0.312,0.841,hsv
