frame_idx,timestamp_sec,torchere,class_name,confidence,qualite,x1,y1,x2,y2,dark_ratio,flame_ratio,smoke_ratio,mean_intensity
114,3.800,Torchere A,Dark-Smoke,0.7581,mauvaise,231,0,720,897,0.0,0.183,0.71,0.549
115,3.833,Torchere A,Dark-Flare,0.5504,mauvaise,255,2,720,895,0.0,0.195,0.69,0.552
115,3.833,Torchere A,Dark-Smoke,0.7178,mauvaise,255,1,720,892,0.0,0.195,0.689,0.552
116,3.867,Torchere A,Dark-Flare,0.5209,mauvaise,263,2,720,880,0.0,0.204,0.677,0.555
116,3.867,Torchere A,Dark-Smoke,0.6296,mauvaise,275,3,720,877,0.0,0.21,0.667,0.556
117,3.900,Torchere A,Dark-Flare,0.5439,mauvaise,285,0,720,881,0.0,0.215,0.658,0.557
117,3.900,Torchere A,Dark-Smoke,0.5729,mauvaise,293,1,720,874,0.0,0.221,0.648,0.558
118,3.933,Torchere A,Dark-Flare,0.6965,mauvaise,262,0,720,869,0.0,0.209,0.666,0.557
118,3.933,Torchere A,Medium-Flare,0.4908,mauvaise,282,449,513,866,0.0,0.419,0.485,0.672
118,3.933,Torchere A,Dark-Smoke,0.7469,mauvaise,269,2,720,867,0.0,0.213,0.66,0.557
119,3.967,Torchere A,Medium-Flare,0.7033,mauvaise,263,198,547,792,0.0,0.392,0.4,0.643
119,3.967,Torchere A,Dark-Smoke,0.6496,mauvaise,257,2,720,869,0.0,0.205,0.672,0.553
120,4.000,Torchere A,Medium-Flare,0.6675,mauvaise,259,199,550,789,0.0,0.387,0.41,0.636
120,4.000,Torchere A,Dark-Smoke,0.7884,mauvaise,252,2,720,864,0.0,0.201,0.672,0.55
121,4.033,Torchere A,Dark-Smoke,0.9252,mauvaise,233,0,720,861,0.0,0.192,0.688,0.548
122,4.067,Torchere A,Medium-Flare,0.5097,mauvaise,228,391,476,870,0.0,0.39,0.495,0.653
122,4.067,Torchere A,Dark-Smoke,0.8389,mauvaise,222,0,720,870,0.0,0.177,0.701,0.543
123,4.100,Torchere A,Dark-Smoke,0.8654,mauvaise,228,0,720,869,0.0,0.171,0.704,0.538
124,4.133,Torchere A,Medium-Flare,0.7149,mauvaise,238,346,502,859,0.0,0.369,0.507,0.642
124,4.133,Torchere A,Dark-Smoke,0.9172,mauvaise,226,0,720,861,0.0,0.166,0.702,0.535
125,4.167,Torchere A,Medium-Flare,0.7131,mauvaise,225,308,477,863,0.0,0.392,0.478,0.648
125,4.167,Torchere A,Dark-Smoke,0.8835,mauvaise,212,0,720,863,0.0,0.155,0.713,0.53
126,4.200,Torchere A,Medium-Flare,0.5791,mauvaise,212,294,467,862,0.0,0.378,0.478,0.648
126,4.200,Torchere A,Dark-Smoke,0.7531,mauvaise,197,0,720,860,0.0,0.146,0.728,0.533
127,4.233,Torchere A,Medium-Flare,0.5501,mauvaise,202,138,471,749,0.0,0.369,0.4,0.624
127,4.233,Torchere A,Dark-Smoke,0.8554,mauvaise,197,0,720,859,0.0,0.144,0.724,0.539
128,4.267,Torchere A,Dark-Smoke,0.6727,mauvaise,198,0,720,858,0.0,0.148,0.728,0.538
129,4.300,Torchere A,Medium-Flare,0.6212,mauvaise,204,311,456,850,0.0,0.377,0.487,0.677
129,4.300,Torchere A,Dark-Smoke,0.8865,mauvaise,195,0,720,862,0.0,0.147,0.75,0.568
130,4.333,Torchere A,Medium-Flare,0.4822,mauvaise,211,175,475,793,0.0,0.373,0.441,0.668
130,4.333,Torchere A,Dark-Smoke,0.8148,mauvaise,196,0,720,860,0.0,0.144,0.76,0.579
131,4.367,Torchere A,Dark-Smoke,0.7215,mauvaise,205,0,720,854,0.0,0.15,0.752,0.579
132,4.400,Torchere A,Dark-Smoke,0.7911,mauvaise,194,0,720,859,0.0,0.147,0.757,0.58
133,4.433,Torchere A,Dark-Smoke,0.7761,mauvaise,192,0,720,858,0.0,0.147,0.755,0.582
134,4.467,Torchere A,Medium-Flare,0.5102,mauvaise,206,309,455,851,0.0,0.377,0.485,0.691
134,4.467,Torchere A,Dark-Smoke,0.8392,mauvaise,192,0,720,861,0.0,0.147,0.755,0.582
135,4.500,Torchere A,Medium-Flare,0.6273,mauvaise,207,320,474,842,0.0,0.364,0.502,0.685
135,4.500,Torchere A,Dark-Smoke,0.8288,mauvaise,197,0,720,859,0.0,0.149,0.747,0.581
136,4.533,Torchere A,Medium-Flare,0.4227,mauvaise,198,286,466,843,0.0,0.355,0.504,0.673
136,4.533,Torchere A,Dark-Smoke,0.8104,mauvaise,187,0,720,865,0.0,0.149,0.757,0.582
137,4.567,Torchere A,Medium-Flare,0.6017,mauvaise,198,291,451,839,0.0,0.372,0.474,0.685
137,4.567,Torchere A,Dark-Smoke,0.7094,mauvaise,191,0,720,860,0.0,0.15,0.751,0.584
138,4.600,Torchere A,Medium-Flare,0.6054,mauvaise,206,286,459,838,0.0,0.38,0.473,0.691
138,4.600,Torchere A,Dark-Smoke,0.8593,mauvaise,196,0,720,853,0.0,0.158,0.747,0.587
139,4.633,Torchere A,Dark-Smoke,0.8390,mauvaise,190,0,720,854,0.0,0.16,0.748,0.589
140,4.667,Torchere A,Medium-Flare,0.5722,mauvaise,192,278,436,841,0.0,0.41,0.45,0.701
140,4.667,Torchere A,Dark-Smoke,0.7575,mauvaise,180,0,720,858,0.0,0.162,0.753,0.591
141,4.700,Torchere A,Medium-Flare,0.6313,mauvaise,185,293,438,844,0.0,0.404,0.468,0.701
141,4.700,Torchere A,Dark-Smoke,0.6902,mauvaise,174,0,720,860,0.0,0.161,0.756,0.593
142,4.733,Torchere A,Medium-Flare,0.7270,mauvaise,188,285,445,861,0.0,0.389,0.486,0.696
142,4.733,Torchere A,Dark-Smoke,0.8355,mauvaise,175,0,720,863,0.0,0.162,0.755,0.594
143,4.767,Torchere A,Medium-Flare,0.6817,mauvaise,186,278,444,877,0.0,0.374,0.498,0.693
143,4.767,Torchere A,Dark-Smoke,0.8340,mauvaise,175,0,720,871,0.0,0.161,0.755,0.594
144,4.800,Torchere A,Medium-Flare,0.7392,mauvaise,186,293,440,877,0.0,0.389,0.485,0.702
144,4.800,Torchere A,Dark-Smoke,0.7860,mauvaise,178,0,720,873,0.0,0.163,0.753,0.595
145,4.833,Torchere A,Medium-Flare,0.5981,mauvaise,199,273,464,853,0.0,0.386,0.487,0.699
145,4.833,Torchere A,Dark-Flare,0.4323,mauvaise,194,0,479,579,0.0,0.323,0.473,0.618
145,4.833,Torchere A,Dark-Smoke,0.7604,mauvaise,191,0,720,863,0.0,0.169,0.749,0.594
146,4.867,Torchere A,Dark-Smoke,0.7078,mauvaise,202,0,720,875,0.0,0.171,0.746,0.59
147,4.900,Torchere A,Dark-Smoke,0.8134,mauvaise,199,0,720,879,0.0,0.168,0.748,0.586
148,4.933,Torchere A,Dark-Smoke,0.7628,mauvaise,197,0,720,883,0.0,0.158,0.754,0.583
149,4.967,Torchere A,Medium-Flare,0.4120,mauvaise,216,283,466,871,0.0,0.426,0.436,0.703
149,4.967,Torchere A,Dark-Smoke,0.7750,mauvaise,208,0,720,881,0.0,0.156,0.73,0.563
150,5.000,Torchere A,Medium-Flare,0.5173,mauvaise,216,297,485,881,0.0,0.386,0.468,0.69
150,5.000,Torchere A,Dark-Smoke,0.7772,mauvaise,203,0,720,903,0.0,0.141,0.744,0.558
151,5.033,Torchere A,Dark-Smoke,0.8542,mauvaise,208,1,720,905,0.0,0.136,0.726,0.554
152,5.067,Torchere A,Dark-Flare,0.4527,mauvaise,220,0,720,897,0.0,0.136,0.708,0.551
152,5.067,Torchere A,Dark-Smoke,0.7452,mauvaise,220,0,720,866,0.0,0.14,0.698,0.549
153,5.100,Torchere A,Dark-Smoke,0.5732,mauvaise,230,0,720,903,0.0,0.14,0.685,0.549
154,5.133,Torchere A,Medium-Flare,0.7519,mauvaise,221,345,466,898,0.0,0.429,0.411,0.718
154,5.133,Torchere A,Dark-Smoke,0.8204,mauvaise,218,1,720,921,0.0,0.132,0.683,0.546
155,5.167,Torchere A,Medium-Flare,0.5930,mauvaise,225,323,463,913,0.0,0.428,0.397,0.714
155,5.167,Torchere A,Dark-Smoke,0.8995,mauvaise,216,0,720,930,0.0,0.13,0.673,0.544
156,5.200,Torchere A,Dark-Smoke,0.8814,mauvaise,230,0,720,940,0.0,0.135,0.646,0.542
157,5.233,Torchere A,Medium-Flare,0.6190,mauvaise,237,400,486,942,0.0,0.425,0.428,0.712
157,5.233,Torchere A,Dark-Smoke,0.9119,mauvaise,236,0,720,956,0.0,0.135,0.632,0.54
158,5.267,Torchere A,Medium-Flare,0.6592,mauvaise,244,345,501,915,0.0,0.415,0.414,0.699
158,5.267,Torchere A,Dark-Smoke,0.9118,mauvaise,237,0,720,976,0.0,0.132,0.632,0.539
159,5.300,Torchere A,Dark-Smoke,0.9272,mauvaise,237,0,720,962,0.0,0.132,0.622,0.539
160,5.333,Torchere A,Medium-Flare,0.6904,mauvaise,241,346,506,917,0.0,0.39,0.43,0.694
160,5.333,Torchere A,Dark-Smoke,0.9228,mauvaise,238,0,720,966,0.0,0.13,0.621,0.538
161,5.367,Torchere A,Medium-Flare,0.6513,mauvaise,256,360,514,881,0.0,0.418,0.387,0.705
161,5.367,Torchere A,Dark-Smoke,0.9194,mauvaise,243,0,720,969,0.0,0.129,0.623,0.539
162,5.400,Torchere A,Medium-Flare,0.4718,mauvaise,263,331,528,886,0.0,0.399,0.407,0.696
162,5.400,Torchere A,Dark-Smoke,0.9016,mauvaise,250,0,720,962,0.0,0.134,0.618,0.54
163,5.433,Torchere A,Dark-Smoke,0.9502,mauvaise,246,0,720,961,0.0,0.135,0.625,0.54
164,5.467,Torchere A,Dark-Smoke,0.9481,mauvaise,243,0,720,968,0.0,0.135,0.627,0.542
165,5.500,Torchere A,Dark-Smoke,0.9015,mauvaise,254,0,720,962,0.0,0.142,0.619,0.543
166,5.533,Torchere A,Dark-Smoke,0.8367,mauvaise,252,1,720,965,0.0,0.145,0.62,0.545
167,5.567,Torchere A,Dark-Smoke,0.8992,mauvaise,247,2,720,977,0.0,0.144,0.626,0.546
168,5.600,Torchere A,Dark-Smoke,0.8926,mauvaise,253,0,720,961,0.0,0.149,0.615,0.547
169,5.633,Torchere A,Medium-Flare,0.4773,mauvaise,267,435,537,936,0.0,0.399,0.46,0.705
169,5.633,Torchere A,Dark-Smoke,0.8506,mauvaise,259,0,720,960,0.0,0.154,0.606,0.549
170,5.667,Torchere A,Medium-Flare,0.8225,mauvaise,265,480,532,962,0.0,0.377,0.491,0.699
170,5.667,Torchere A,Dark-Smoke,0.8556,mauvaise,252,0,720,962,0.0,0.154,0.614,0.549
171,5.700,Torchere A,Medium-Flare,0.4320,mauvaise,264,446,535,953,0.0,0.386,0.479,0.702
171,5.700,Torchere A,Dark-Smoke,0.8924,mauvaise,251,0,720,957,0.0,0.154,0.614,0.55
172,5.733,Torchere A,Dark-Smoke,0.7149,mauvaise,259,1,720,947,0.0,0.158,0.625,0.553
173,5.767,Torchere A,Medium-Flare,0.6900,mauvaise,267,474,539,934,0.0,0.39,0.489,0.707
173,5.767,Torchere A,Dark-Smoke,0.7745,mauvaise,255,0,720,946,0.0,0.16,0.636,0.555
174,5.800,Torchere A,Medium-Flare,0.4879,mauvaise,266,485,536,937,0.0,0.39,0.49,0.709
174,5.800,Torchere A,Dark-Smoke,0.7855,mauvaise,250,1,720,949,0.0,0.158,0.655,0.554
175,5.833,Torchere A,Medium-Flare,0.6950,mauvaise,335,262,513,471,0.0,0.594,0.136,0.745
175,5.833,Torchere A,Medium-Flare,0.5046,mauvaise,271,477,540,941,0.0,0.393,0.485,0.709
175,5.833,Torchere A,Dark-Smoke,0.8083,mauvaise,259,1,720,950,0.0,0.164,0.648,0.555
176,5.867,Torchere A,Medium-Flare,0.6918,mauvaise,269,540,534,941,0.0,0.377,0.516,0.693
176,5.867,Torchere A,Dark-Smoke,0.7607,mauvaise,257,0,720,953,0.0,0.165,0.632,0.543
177,5.900,Torchere A,Medium-Flare,0.4725,mauvaise,263,523,534,940,0.0,0.388,0.51,0.687
177,5.900,Torchere A,Dark-Smoke,0.8614,mauvaise,240,0,720,952,0.0,0.163,0.644,0.533
178,5.933,Torchere A,Dark-Smoke,0.7341,mauvaise,242,0,720,948,0.0,0.166,0.643,0.536
179,5.967,Torchere A,Medium-Flare,0.7979,mauvaise,261,416,539,936,0.0,0.409,0.465,0.691
179,5.967,Torchere A,Dark-Smoke,0.7491,mauvaise,242,0,720,946,0.0,0.171,0.642,0.538
180,6.000,Torchere A,Dark-Flare,0.5454,mauvaise,247,0,720,944,0.0,0.175,0.635,0.54
180,6.000,Torchere A,Dark-Smoke,0.7297,mauvaise,237,0,720,944,0.0,0.171,0.642,0.54
181,6.033,Torchere A,Medium-Flare,0.4667,mauvaise,252,435,535,936,0.0,0.404,0.486,0.688
181,6.033,Torchere A,Dark-Smoke,0.4554,mauvaise,238,0,720,943,0.0,0.176,0.653,0.543
182,6.067,Torchere A,Dark-Flare,0.6396,mauvaise,244,7,720,939,0.0,0.179,0.659,0.55
182,6.067,Torchere A,Dark-Smoke,0.5322,mauvaise,236,0,720,940,0.0,0.175,0.66,0.548
183,6.100,Torchere A,Dark-Flare,0.6595,mauvaise,249,130,720,933,0.0,0.213,0.705,0.579
183,6.100,Torchere A,Dark-Smoke,0.5830,mauvaise,240,1,720,934,0.0,0.18,0.67,0.542
184,6.133,Torchere A,Dark-Flare,0.6475,mauvaise,242,41,720,933,0.0,0.192,0.686,0.554
184,6.133,Torchere A,Dark-Smoke,0.6038,mauvaise,238,1,720,931,0.0,0.182,0.67,0.543
185,6.167,Torchere A,Dark-Flare,0.5988,mauvaise,239,14,720,928,0.0,0.187,0.678,0.539
185,6.167,Torchere A,Medium-Flare,0.4065,mauvaise,244,419,524,928,0.0,0.405,0.482,0.677
185,6.167,Torchere A,Dark-Smoke,0.5679,mauvaise,233,0,720,935,0.0,0.181,0.679,0.535
186,6.200,Torchere A,Dark-Flare,0.6476,mauvaise,247,127,696,926,0.0,0.232,0.67,0.567
186,6.200,Torchere A,Dark-Smoke,0.5700,mauvaise,240,0,720,932,0.0,0.186,0.672,0.526
187,6.233,Torchere A,Dark-Flare,0.7839,mauvaise,246,157,612,927,0.0,0.304,0.585,0.586
188,6.267,Torchere A,Dark-Flare,0.7568,mauvaise,245,123,720,926,0.0,0.229,0.69,0.549
188,6.267,Torchere A,Medium-Flare,0.5069,mauvaise,250,368,516,932,0.0,0.434,0.447,0.655
188,6.267,Torchere A,Dark-Smoke,0.5525,mauvaise,241,0,720,935,0.0,0.195,0.654,0.513
189,6.300,Torchere A,Dark-Flare,0.8282,mauvaise,244,114,720,933,0.0,0.222,0.697,0.543
189,6.300,Torchere A,Dark-Smoke,0.4260,mauvaise,238,0,720,934,0.0,0.192,0.655,0.51
190,6.333,Torchere A,Dark-Flare,0.6245,mauvaise,240,113,720,934,0.0,0.215,0.7,0.541
190,6.333,Torchere A,Dark-Smoke,0.4800,mauvaise,237,0,720,928,0.0,0.189,0.653,0.509
191,6.367,Torchere A,Dark-Flare,0.4547,mauvaise,218,106,719,933,0.0,0.203,0.708,0.537
191,6.367,Torchere A,Dark-Flare,0.4416,mauvaise,236,175,539,745,0.0,0.42,0.399,0.622
191,6.367,Torchere A,Dark-Smoke,0.4576,mauvaise,220,0,720,936,0.0,0.179,0.669,0.508
192,6.400,Torchere A,Dark-Flare,0.4246,mauvaise,188,110,545,928,0.0,0.287,0.588,0.569
193,6.433,Torchere A,Dark-Smoke,0.5662,mauvaise,194,18,720,932,0.0,0.175,0.692,0.513
194,6.467,Torchere A,Dark-Flare,0.7104,mauvaise,194,102,551,939,0.0,0.281,0.596,0.56
194,6.467,Torchere A,Medium-Flare,0.6514,mauvaise,205,365,478,936,0.0,0.387,0.464,0.629
195,6.500,Torchere A,Dark-Smoke,0.7065,mauvaise,190,72,720,945,0.0,0.183,0.726,0.542
196,6.533,Torchere A,Dark-Flare,0.5444,mauvaise,179,93,571,943,0.0,0.253,0.635,0.574
197,6.567,Torchere A,Medium-Flare,0.8029,mauvaise,177,361,458,930,0.0,0.383,0.469,0.648
197,6.567,Torchere A,Dark-Smoke,0.6449,mauvaise,173,0,720,949,0.0,0.165,0.731,0.537
198,6.600,Torchere A,Medium-Flare,0.4004,mauvaise,185,393,458,934,0.0,0.381,0.494,0.651
198,6.600,Torchere A,Dark-Smoke,0.7376,mauvaise,177,0,720,938,0.0,0.172,0.735,0.544
199,6.633,Torchere A,Medium-Flare,0.6270,mauvaise,200,399,456,918,0.0,0.413,0.451,0.666
199,6.633,Torchere A,Dark-Smoke,0.7285,mauvaise,196,25,720,934,0.0,0.184,0.723,0.552
200,6.667,Torchere A,Dark-Flare,0.4081,mauvaise,193,90,712,937,0.0,0.202,0.714,0.568
201,6.700,Torchere A,Dark-Flare,0.4183,mauvaise,193,88,710,941,0.0,0.2,0.714,0.568
201,6.700,Torchere A,Dark-Smoke,0.4706,mauvaise,191,73,720,940,0.0,0.193,0.725,0.563
202,6.733,Torchere A,Dark-Flare,0.4230,mauvaise,197,59,708,922,0.0,0.202,0.709,0.566
202,6.733,Torchere A,Dark-Smoke,0.4117,mauvaise,416,5,718,578,0.0,0.065,0.783,0.453
202,6.733,Torchere A,Dark-Smoke,0.4006,mauvaise,200,39,720,924,0.0,0.194,0.717,0.561
203,6.767,Torchere A,Dark-Flare,0.4909,mauvaise,210,29,720,918,0.0,0.196,0.712,0.562
204,6.800,Torchere A,Dark-Smoke,0.5718,mauvaise,219,31,720,926,0.0,0.195,0.706,0.559
205,6.833,Torchere A,Dark-Smoke,0.5518,mauvaise,202,9,720,923,0.0,0.182,0.71,0.553
206,6.867,Torchere A,Dark-Smoke,0.5975,mauvaise,184,4,720,909,0.0,0.178,0.717,0.553
207,6.900,Torchere A,Dark-Smoke,0.7402,mauvaise,183,4,720,898,0.0,0.178,0.72,0.554
208,6.933,Torchere A,Dark-Smoke,0.7691,mauvaise,181,3,720,897,0.0,0.171,0.724,0.553
209,6.967,Torchere A,Dark-Smoke,0.7805,mauvaise,179,1,720,876,0.0,0.177,0.72,0.557
210,7.000,Torchere A,Dark-Smoke,0.4515,mauvaise,172,3,720,870,0.0,0.177,0.73,0.559
211,7.033,Torchere A,Dark-Smoke,0.6323,mauvaise,169,13,720,868,0.0,0.179,0.729,0.561
213,7.100,Torchere A,Medium-Flare,0.4077,mauvaise,206,72,479,662,0.0,0.434,0.348,0.644
213,7.100,Torchere A,Dark-Smoke,0.5650,mauvaise,421,1,718,523,0.0,0.019,0.884,0.446
213,7.100,Torchere A,Dark-Smoke,0.4339,mauvaise,188,4,720,867,0.0,0.183,0.725,0.559
214,7.133,Torchere A,Dark-Smoke,0.7162,mauvaise,202,0,720,848,0.0,0.197,0.71,0.566
215,7.167,Torchere A,Dark-Smoke,0.7765,mauvaise,211,0,720,860,0.0,0.196,0.712,0.562
216,7.200,Torchere A,Dark-Smoke,0.7097,mauvaise,200,0,720,862,0.0,0.187,0.715,0.561
216,7.200,Torchere A,Dark-Smoke,0.4205,mauvaise,424,2,716,488,0.0,0.063,0.824,0.455
217,7.233,Torchere A,Dark-Smoke,0.6243,mauvaise,206,0,720,852,0.0,0.197,0.712,0.566
217,7.233,Torchere A,Dark-Smoke,0.5842,mauvaise,446,2,716,478,0.0,0.038,0.87,0.445
218,7.267,Torchere A,Medium-Flare,0.6288,mauvaise,281,23,556,620,0.0,0.409,0.38,0.616
218,7.267,Torchere A,Dark-Smoke,0.7253,mauvaise,236,0,720,866,0.0,0.204,0.698,0.563
219,7.300,Torchere A,Dark-Flare,0.4270,mauvaise,232,4,720,909,0.0,0.193,0.706,0.555
219,7.300,Torchere A,Dark-Smoke,0.5167,mauvaise,230,9,720,906,0.0,0.193,0.707,0.556
220,7.333,Torchere A,Dark-Smoke,0.7685,mauvaise,214,14,720,914,0.0,0.184,0.711,0.554
221,7.367,Torchere A,Dark-Smoke,0.6044,mauvaise,210,6,720,914,0.0,0.182,0.713,0.554
222,7.400,Torchere A,Dark-Smoke,0.7682,mauvaise,218,9,720,933,0.0,0.181,0.717,0.55
223,7.433,Torchere A,Medium-Flare,0.4466,mauvaise,215,322,456,941,0.0,0.398,0.429,0.656
223,7.433,Torchere A,Dark-Smoke,0.6392,mauvaise,213,12,720,950,0.0,0.175,0.722,0.547
224,7.467,Torchere A,Medium-Flare,0.5385,mauvaise,267,63,550,652,0.0,0.382,0.402,0.6
224,7.467,Torchere A,Dark-Smoke,0.7214,mauvaise,222,7,720,930,0.0,0.185,0.717,0.55
226,7.533,Torchere A,Medium-Flare,0.4202,moyenne,316,308,566,894,0.0,0.407,0.413,0.648
227,7.567,Torchere A,Dark-Flare,0.5429,mauvaise,304,19,720,921,0.0,0.228,0.655,0.565
228,7.600,Torchere A,Dark-Smoke,0.5674,mauvaise,305,4,720,918,0.0,0.226,0.656,0.562
229,7.633,Torchere A,Dark-Smoke,0.6555,mauvaise,268,1,720,916,0.0,0.206,0.677,0.556
230,7.667,Torchere A,Dark-Smoke,0.6853,mauvaise,255,0,720,901,0.0,0.199,0.683,0.555
231,7.700,Torchere A,Medium-Flare,0.7110,mauvaise,271,417,512,899,0.0,0.404,0.465,0.656
231,7.700,Torchere A,Medium-Flare,0.4183,mauvaise,345,0,627,582,0.0,0.341,0.459,0.557
231,7.700,Torchere A,Dark-Smoke,0.8349,mauvaise,262,0,720,904,0.0,0.202,0.689,0.553
232,7.733,Torchere A,Medium-Flare,0.5446,mauvaise,297,441,541,927,0.0,0.389,0.464,0.65
232,7.733,Torchere A,Dark-Flare,0.4067,mauvaise,291,4,720,927,0.0,0.198,0.673,0.546
232,7.733,Torchere A,Dark-Smoke,0.6401,mauvaise,292,2,720,927,0.0,0.198,0.672,0.546
233,7.767,Torchere A,Medium-Flare,0.7779,mauvaise,285,465,532,934,0.0,0.393,0.47,0.656
233,7.767,Torchere A,Dark-Smoke,0.8167,mauvaise,267,2,720,940,0.0,0.178,0.674,0.538
234,7.800,Torchere A,Medium-Flare,0.4568,mauvaise,286,420,531,905,0.0,0.392,0.463,0.653
234,7.800,Torchere A,Dark-Smoke,0.8499,mauvaise,264,0,720,915,0.0,0.172,0.667,0.536
235,7.833,Torchere A,Medium-Flare,0.6312,mauvaise,337,420,578,928,0.0,0.38,0.46,0.646
235,7.833,Torchere A,Dark-Flare,0.4210,mauvaise,324,4,720,926,0.0,0.182,0.61,0.531
235,7.833,Torchere A,Dark-Smoke,0.4267,mauvaise,317,0,720,925,0.0,0.179,0.612,0.53
236,7.867,Torchere A,Medium-Flare,0.6601,mauvaise,355,444,597,943,0.0,0.391,0.442,0.652
236,7.867,Torchere A,Dark-Smoke,0.4985,mauvaise,336,2,720,951,0.0,0.175,0.596,0.523
237,7.900,Torchere A,Medium-Flare,0.7407,mauvaise,345,455,584,936,0.0,0.425,0.436,0.668
237,7.900,Torchere A,Dark-Smoke,0.6169,mauvaise,331,0,720,939,0.0,0.166,0.585,0.518
238,7.933,Torchere A,Medium-Flare,0.6223,mauvaise,325,438,570,928,0.0,0.419,0.432,0.671
238,7.933,Torchere A,Dark-Smoke,0.7610,mauvaise,311,0,720,939,0.0,0.149,0.594,0.519
239,7.967,Torchere A,Dark-Smoke,0.5377,mauvaise,289,0,720,949,0.0,0.136,0.615,0.512
240,8.000,Torchere A,Medium-Flare,0.7957,mauvaise,263,392,523,937,0.0,0.367,0.473,0.678
240,8.000,Torchere A,Dark-Smoke,0.7092,mauvaise,249,0,720,940,0.0,0.128,0.707,0.551
241,8.033,Torchere A,Medium-Flare,0.5884,mauvaise,258,405,508,934,0.0,0.395,0.45,0.703
241,8.033,Torchere A,Dark-Smoke,0.8150,mauvaise,242,0,720,947,0.0,0.125,0.71,0.564
242,8.067,Torchere A,Medium-Flare,0.7306,mauvaise,268,247,518,790,0.0,0.357,0.449,0.651
242,8.067,Torchere A,Dark-Smoke,0.8132,mauvaise,252,0,720,949,0.0,0.126,0.698,0.565
243,8.100,Torchere A,Medium-Flare,0.5889,mauvaise,275,345,537,898,0.0,0.368,0.468,0.683
243,8.100,Torchere A,Dark-Smoke,0.7906,mauvaise,264,0,720,941,0.0,0.134,0.685,0.566
244,8.133,Torchere A,Medium-Flare,0.8244,mauvaise,280,235,533,755,0.0,0.368,0.434,0.655
244,8.133,Torchere A,Dark-Smoke,0.8339,mauvaise,264,0,720,934,0.0,0.138,0.677,0.568
245,8.167,Torchere A,Medium-Flare,0.6884,mauvaise,272,236,525,779,0.0,0.363,0.448,0.655
245,8.167,Torchere A,Dark-Smoke,0.8643,mauvaise,259,0,720,943,0.0,0.135,0.689,0.568
246,8.200,Torchere A,Medium-Flare,0.6973,mauvaise,270,216,524,764,0.0,0.353,0.458,0.65
246,8.200,Torchere A,Dark-Smoke,0.8429,mauvaise,256,0,720,940,0.0,0.134,0.695,0.57
247,8.233,Torchere A,Medium-Flare,0.6903,mauvaise,277,209,530,763,0.0,0.353,0.458,0.649
247,8.233,Torchere A,Dark-Smoke,0.8604,mauvaise,262,0,720,941,0.0,0.136,0.693,0.571
248,8.267,Torchere A,Dark-Smoke,0.8006,mauvaise,251,0,720,938,0.0,0.135,0.703,0.573
249,8.300,Torchere A,Dark-Smoke,0.8147,mauvaise,243,0,720,939,0.0,0.133,0.713,0.572
250,8.333,Torchere A,Dark-Smoke,0.7429,mauvaise,241,0,720,936,0.0,0.136,0.712,0.574
251,8.367,Torchere A,Medium-Flare,0.5195,mauvaise,243,481,480,933,0.0,0.45,0.435,0.741
251,8.367,Torchere A,Dark-Smoke,0.7763,mauvaise,232,0,720,924,0.0,0.137,0.711,0.574
252,8.400,Torchere A,Dark-Smoke,0.8521,mauvaise,148,0,720,929,0.0,0.117,0.749,0.58
253,8.433,Torchere A,Medium-Flare,0.4756,mauvaise,216,340,495,888,0.0,0.404,0.445,0.715
253,8.433,Torchere A,Dark-Smoke,0.8039,mauvaise,193,0,720,943,0.0,0.126,0.728,0.579
254,8.467,Torchere A,Dark-Smoke,0.7985,mauvaise,223,0,720,945,0.0,0.135,0.706,0.566
255,8.500,Torchere A,Dark-Smoke,0.7702,mauvaise,229,0,720,945,0.0,0.14,0.7,0.567
256,8.533,Torchere A,Dark-Smoke,0.8514,mauvaise,227,0,720,944,0.0,0.143,0.679,0.553
257,8.567,Torchere A,Dark-Smoke,0.7631,mauvaise,216,0,720,957,0.0,0.139,0.683,0.554
258,8.600,Torchere A,Dark-Smoke,0.7296,mauvaise,212,0,720,954,0.0,0.139,0.683,0.555
259,8.633,Torchere A,Dark-Smoke,0.8296,mauvaise,228,0,720,954,0.0,0.146,0.674,0.555
260,8.667,Torchere A,Dark-Smoke,0.9054,mauvaise,231,0,720,955,0.0,0.147,0.677,0.556
261,8.700,Torchere A,Medium-Flare,0.5435,mauvaise,245,286,534,817,0.0,0.413,0.429,0.683
261,8.700,Torchere A,Dark-Smoke,0.8842,mauvaise,235,1,720,946,0.0,0.149,0.676,0.557
262,8.733,Torchere A,Medium-Flare,0.6460,mauvaise,263,280,565,867,0.0,0.374,0.479,0.676
262,8.733,Torchere A,Dark-Smoke,0.6427,mauvaise,251,0,720,938,0.0,0.154,0.675,0.56
263,8.767,Torchere A,Medium-Flare,0.6692,mauvaise,279,253,568,803,0.0,0.406,0.432,0.681
263,8.767,Torchere A,Dark-Smoke,0.6846,mauvaise,242,0,720,920,0.0,0.156,0.683,0.563
264,8.800,Torchere A,Medium-Flare,0.5061,mauvaise,257,245,545,801,0.0,0.406,0.424,0.685
264,8.800,Torchere A,Dark-Smoke,0.6798,mauvaise,248,0,720,924,0.0,0.159,0.682,0.564
265,8.833,Torchere A,Dark-Smoke,0.6498,mauvaise,217,0,720,924,0.0,0.146,0.701,0.564
