frame_idx,timestamp_sec,torchere,class_name,confidence,qualite,x1,y1,x2,y2,dark_ratio,flame_ratio,smoke_ratio,mean_intensity,classif_source
25,0.834,Torchere B,Light-Flare,0.6368,bonne,293,318,314,346,,,,,svm
26,0.868,Torchere A,Light-Flare,0.8163,moyenne,173,256,208,327,,,,,svm
26,0.868,Torchere C,Light-Flare,0.8852,moyenne,292,73,364,317,,,,,svm
26,0.868,Torchere B,Light-Flare,0.6692,bonne,292,316,314,346,,,,,svm
27,0.901,Torchere A,Light-Flare,0.8217,moyenne,173,253,209,326,,,,,svm
27,0.901,Torchere C,Light-Flare,0.8792,moyenne,291,66,361,318,,,,,svm
27,0.901,Torchere B,Light-Flare,0.5479,bonne,292,316,316,347,,,,,svm
28,0.934,Torchere A,Light-Flare,0.8262,bonne,172,248,209,327,,,,,svm
28,0.934,Torchere C,Light-Flare,0.8877,moyenne,291,57,363,319,,,,,svm
28,0.934,Torchere B,Light-Flare,0.5733,bonne,292,315,314,347,,,,,svm
29,0.968,Torchere A,Light-Flare,0.8149,moyenne,172,246,209,327,,,,,svm
29,0.968,Torchere C,Light-Flare,0.8718,moyenne,292,53,362,318,,,,,svm
29,0.968,Torchere B,Light-Flare,0.5872,bonne,292,315,314,346,,,,,svm
30,1.001,Torchere A,Light-Flare,0.8155,bonne,171,244,209,327,,,,,svm
30,1.001,Torchere B,Light-Flare,0.4882,bonne,292,316,313,346,,,,,svm
30,1.001,Torchere C,Light-Flare,0.8616,moyenne,293,49,359,318,,,,,svm
31,1.034,Torchere A,Light-Flare,0.8252,moyenne,171,242,210,327,,,,,svm
31,1.034,Torchere C,Light-Flare,0.7992,moyenne,295,62,358,317,,,,,svm
32,1.068,Torchere A,Light-Flare,0.8377,moyenne,171,239,209,327,,,,,svm
32,1.068,Torchere C,Light-Flare,0.8567,moyenne,292,37,360,318,,,,,svm
33,1.101,Torchere A,Light-Flare,0.8269,moyenne,170,239,209,328,,,,,svm
33,1.101,Torchere C,Light-Flare,0.8800,moyenne,291,83,359,318,,,,,svm
34,1.134,Torchere A,Light-Flare,0.8417,moyenne,170,238,208,328,,,,,svm
34,1.134,Torchere C,Light-Flare,0.8783,moyenne,291,71,358,318,,,,,svm
