frame_idx,timestamp_sec,torchere,class_name,confidence,qualite,x1,y1,x2,y2,dark_ratio,flame_ratio,smoke_ratio,mean_intensity,classif_source
26,0.867,Torchere A,Light-Flare,0.6039,inactive,294,211,324,235,0.0,0.889,0.0,0.767,hsv
27,0.900,Torchere A,Light-Flare,0.5643,inactive,296,213,320,234,0.0,0.865,0.0,0.82,hsv
28,0.933,Torchere A,Light-Flare,0.4317,inactive,296,214,320,234,0.0,0.863,0.0,0.814,hsv
35,1.167,Torchere A,Light-Flare,0.5961,inactive,300,217,320,235,0.0,0.908,0.006,0.64,hsv
36,1.200,Torchere A,Light-Flare,0.6629,bonne,300,216,320,235,0.0,0.897,0.005,0.626,hsv
37,1.233,Torchere A,Light-Flare,0.4823,bonne,299,216,320,235,0.0,0.9,0.013,0.63,hsv
38,1.267,Torchere A,Light-Flare,0.5293,bonne,299,216,320,235,0.0,0.897,0.013,0.634,hsv
39,1.300,Torchere A,Light-Flare,0.5913,bonne,298,216,321,236,0.0,0.907,0.004,0.635,hsv
40,1.333,Torchere A,Light-Flare,0.5301,bonne,299,217,319,237,0.0,0.895,0.0,0.684,hsv
41,1.367,Torchere A,Light-Flare,0.4545,bonne,299,217,321,237,0.0,0.895,0.002,0.702,hsv
42,1.400,Torchere A,Light-Flare,0.4033,bonne,296,216,319,239,0.0,0.896,0.0,0.707,hsv
44,1.467,Torchere A,Light-Flare,0.4003,bonne,298,214,325,238,0.0,0.9,0.0,0.711,hsv
45,1.500,Torchere A,Light-Flare,0.4883,bonne,296,210,335,240,0.0,0.943,0.0,0.648,hsv
46,1.533,Torchere A,Light-Flare,0.6759,bonne,295,211,331,240,0.0,0.929,0.0,0.683,hsv
47,1.567,Torchere A,Light-Flare,0.6699,bonne,295,208,337,240,0.0,0.942,0.0,0.647,hsv
48,1.600,Torchere A,Light-Flare,0.6916,bonne,296,208,336,240,0.0,0.936,0.0,0.653,hsv
49,1.633,Torchere A,Light-Flare,0.6423,bonne,298,212,330,239,0.0,0.909,0.0,0.69,hsv
50,1.667,Torchere A,Light-Flare,0.6601,bonne,299,212,327,238,0.0,0.898,0.0,0.689,hsv
51,1.700,Torchere A,Light-Flare,0.7240,bonne,300,215,323,237,0.0,0.87,0.002,0.704,hsv
52,1.733,Torchere A,Light-Flare,0.7231,bonne,300,216,321,237,0.0,0.862,0.005,0.687,hsv
53,1.767,Torchere A,Light-Flare,0.6470,bonne,300,216,322,236,0.0,0.889,0.0,0.657,hsv
54,1.800,Torchere A,Light-Flare,0.7278,bonne,301,216,321,236,0.0,0.892,0.003,0.635,hsv
55,1.833,Torchere A,Light-Flare,0.5340,bonne,301,216,320,236,0.0,0.876,0.0,0.606,hsv
56,1.867,Torchere A,Light-Flare,0.6255,bonne,301,216,319,236,0.0,0.85,0.0,0.609,hsv
59,1.967,Torchere A,Light-Flare,0.5434,bonne,300,216,323,235,0.0,0.886,0.0,0.624,hsv
60,2.000,Torchere A,Light-Flare,0.6048,bonne,301,217,322,236,0.0,0.875,0.0,0.671,hsv
61,2.033,Torchere A,Light-Flare,0.4293,bonne,301,217,322,236,0.0,0.88,0.0,0.699,hsv
62,2.067,Torchere A,Light-Flare,0.5872,bonne,301,216,324,236,0.0,0.88,0.0,0.711,hsv
63,2.100,Torchere A,Light-Flare,0.5627,bonne,301,215,324,236,0.0,0.876,0.0,0.729,hsv
64,2.133,Torchere A,Light-Flare,0.5041,bonne,300,214,325,237,0.0,0.883,0.0,0.732,hsv
65,2.167,Torchere A,Light-Flare,0.5169,bonne,300,212,328,237,0.0,0.901,0.0,0.721,hsv
66,2.200,Torchere A,Light-Flare,0.4629,bonne,299,212,328,237,0.0,0.902,0.0,0.723,hsv
70,2.333,Torchere A,Light-Flare,0.4210,bonne,299,212,328,237,0.0,0.899,0.0,0.725,hsv
71,2.367,Torchere A,Light-Flare,0.4667,bonne,299,211,328,238,0.0,0.905,0.0,0.711,hsv
72,2.400,Torchere A,Light-Flare,0.4588,bonne,299,208,336,238,0.0,0.932,0.0,0.657,hsv
73,2.433,Torchere A,Light-Flare,0.4773,bonne,299,212,329,238,0.0,0.905,0.0,0.704,hsv
74,2.467,Torchere A,Light-Flare,0.5345,bonne,301,214,327,237,0.0,0.883,0.0,0.721,hsv
75,2.500,Torchere A,Light-Flare,0.6612,bonne,301,216,324,237,0.0,0.853,0.0,0.734,hsv
76,2.533,Torchere A,Light-Flare,0.6812,bonne,302,217,324,237,0.0,0.873,0.0,0.73,hsv
